Age,Brands,Cilinder,Color,Currency,Engine,Fuel_type,KM,Location,Models,Price,Transmission,Upholstery,Urlpic,Version,Year
12.0,MITSUBISHI,,negro,USD,2500.0,diesel,100000.0,Provincias,L200,13000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/740723/740723_8060233.webp,4x4,2012.0
32.0,DAIHATSU,4.0,negro,USD,1300.0,gasolina,,Lima,CHARADE SOCIAL,2700.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/739709/739709_9504619.webp,otros,1992.0
11.0,HYUNDAI,4.0,negro,USD,1600.0,diesel,39000.0,Lima,i30,10700.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/587739/587739_7149537.webp,otros,2013.0
9.0,MITSUBISHI,4.0,gris,USD,2000.0,gasolina,50000.0,Lima,OUTLANDER,17000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/727310/727310_2251839.webp,4x2,2015.0
11.0,JEEP,4.0,otros,USD,2400.0,gasolina,124300.0,Lima,PATRIOT,12100.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/404178/404178_2029348.webp,4x2,2013.0
24.0,VOLKSWAGEN,4.0,otros,USD,2000.0,gas_gnv,138000.0,Lima,BORA,5800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/313295/313295_3760602.webp,4x2,2000.0
4.0,VOLKSWAGEN,4.0,rojo,USD,1598.0,gasolina,36000.0,Lima,T-CROSS,16000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742366/742366_8229816.webp,4x2,2020.0
8.0,NISSAN,4.0,otros,USD,2400.0,gasolina,74800.0,Lima,X-TRAIL,14499.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/199827/199827_7846635.webp,4x2,2016.0
6.0,KIA,4.0,gris,USD,2400.0,gasolina,35000.0,Lima,SORENTO,24900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/483730/483730_7652608.webp,4x2,2018.0
6.0,KIA,4.0,gris,USD,2400.0,gasolina,35000.0,Lima,SORENTO,24900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/483730/483730_8287982.webp,4x2,2018.0
14.0,KIA,4.0,plata,USD,1500.0,gasolina,113977.0,Lima,RIO,6500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742292/742292_5307185.webp,delantera,2010.0
6.0,SUBARU,4.0,negro,USD,2000.0,gasolina,79000.0,Lima,NEW XV,16900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/13605/13605_5917884.webp,otros,2018.0
6.0,MAZDA,4.0,blanco,USD,2000.0,gasolina,52000.0,Lima,3 SPORT,15000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/742298/742298_2829998.webp,delantera,2018.0
6.0,SUBARU,,otros,USD,2000.0,gasolina,52000.0,Lima,XV,18000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/226503/226503_9276333.webp,otros,2018.0
29.0,NISSAN,4.0,negro,USD,1600.0,dual,224495.0,Lima,SENTRA V16,3200.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/683773/683773_5269234.webp,delantera,1995.0
6.0,TOYOTA,,plata,USD,2700.0,gasolina,46650.0,Lima,FORTUNER,33000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/302635/302635_2708582.webp,4x2,2018.0
2.0,VOLKSWAGEN,3.0,rojo,USD,1000.0,gasolina,26000.0,Lima,NIVUS,15990.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742372/742372_4522424.webp,4x2,2022.0
6.0,CITROEN,3.0,gris,USD,1200.0,dual,56000.0,Lima,C-ELYSÃ‰E,8500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/381274/381274_9771199.webp,delantera,2018.0
2.0,CHERY,4.0,rojo,USD,1497.0,gasolina,32300.0,Provincias,TIGGO 2 PRO,10500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742327/742327_5236614.webp,4x2,2022.0
6.0,SUBARU,4.0,rojo,USD,1600.0,gasolina,61100.0,Provincias,IMPREZA SPORT,12650.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742326/742326_6063116.webp,otros,2018.0
9.0,HONDA,,blanco,USD,2400.0,gasolina,92000.0,Lima,CR-V,16000.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/719274/719274_4739056.webp,4x2,2015.0
9.0,SUBARU,4.0,rojo,USD,2000.0,gasolina,69315.0,Lima,FORESTER,16300.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/740522/740522_6543644.webp,otros,2015.0
9.0,HYUNDAI,4.0,plata,USD,2000.0,gas_glp,100000.0,Lima,SONATA,12000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/180153/180153_4822169.webp,delantera,2015.0
2.0,FORD,3.0,gris,USD,1500.0,gasolina,18000.0,Lima,ECOSPORT,18500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/667969/667969_2107573.webp,4x4,2022.0
4.0,VOLKSWAGEN,4.0,otros,USD,1600.0,gasolina,62000.0,Provincias,T-CROSS,15900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742367/742367_4212483.webp,4x2,2020.0
4.0,SUBARU,,plata,USD,16.0,gasolina,40000.0,Lima,IMPREZA SEDÃN,15800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742336/742336_9324753.webp,otros,2020.0
4.0,MAZDA,4.0,blanco,USD,,gasolina,22000.0,Lima,CX-9,34000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/719274/719274_7089863.webp,4x4,2020.0
5.0,TOYOTA,,azul,USD,,,94196.0,Provincias,RAV4,27000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/157155/157155_5215468.webp,4x2,2019.0
2.0,NISSAN,,blanco,USD,,diesel,33000.0,Provincias,FRONTIER,27500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742345/742345_9402044.webp,4x4,2022.0
6.0,DFSK,4.0,negro,USD,1800.0,gasolina,60000.0,Lima,GLORY 580,9990.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/726839/726839_7880171.webp,4x2,2018.0
6.0,HYUNDAI,4.0,gris,USD,1600.0,gasolina,62000.0,Lima,ELANTRA,13500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/673692/673692_9617746.webp,otros,2018.0
7.0,PEUGEOT,,rojo,USD,,gasolina,53000.0,Lima,308,12800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/679108/679108_7763148.webp,otros,2017.0
28.0,VOLVO,4.0,otros,USD,2000.0,dual,,Lima,460,1300.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/729388/729388_2226895.webp,4x2,1996.0
6.0,BMW,3.0,blanco,USD,1500.0,gasolina,30000.0,Lima,118i,17999.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/438967/438967_7183181.webp,otros,2018.0
10.0,BYD,4.0,gris,USD,1400.0,gas_gnv,200.0,Lima,F3,4700.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/742319/742319_7790581.webp,delantera,2014.0
9.0,VOLKSWAGEN,4.0,azul,USD,1800.0,gasolina,64000.0,Lima,CC,12000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/396174/396174_8502945.webp,otros,2015.0
1.0,CHANGAN,,negro,USD,,gas_glp,37000.0,Lima,CS15,11800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/590143/590143_7105480.webp,otros,2023.0
10.0,SUZUKI,4.0,blanco,USD,2400.0,gasolina,110000.0,Provincias,KIZASHI,9750.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742325/742325_6214577.webp,otros,2014.0
15.0,DAEWOO,3.0,blanco,USD,800.0,gas_glp,137000.0,Lima,DAMAS II,5100.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742333/742333_2244749.webp,posterior,2009.0
8.0,CHEVROLET,4.0,otros,USD,,gasolina,60000.0,Lima,TRACKER,16000.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/466656/466656_1459817.webp,otros,2016.0
14.0,VOLKSWAGEN,4.0,negro,USD,2000.0,dual,140000.0,Lima,BORA,6700.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/653660/653660_1718542.webp,otros,2010.0
19.0,TOYOTA,6.0,plata,USD,,dual,,Lima,4RUNNER,14900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742305/742305_1416295.webp,4x4,2005.0
3.0,MERCEDES BENZ,4.0,gris,USD,1300.0,gasolina,42000.0,Lima,GLA 200,37500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/385723/385723_4149051.webp,4x2,2021.0
13.0,CHEVROLET,6.0,negro,USD,3600.0,gasolina,73600.0,Lima,TRAVERSE,12000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/738092/738092_7831793.webp,otros,2011.0
24.0,FORD,,rojo,USD,1600.0,gasolina,,Lima,ESCORT,2000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742360/742360_2062748.webp,4x2,2000.0
4.0,FORD,5.0,otros,USD,3200.0,diesel,63000.0,Lima,RANGER LIMITED,32000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/573302/573302_6017910.webp,4x4,2020.0
23.0,VOLKSWAGEN,,otros,USD,,,177000.0,Lima,POLO,4000.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/742349/742349_6787652.webp,otros,2001.0
13.0,CHEVROLET,4.0,plata,USD,1400.0,gasolina,92900.0,Lima,AVEO,5700.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/740205/740205_6303325.webp,otros,2011.0
2.0,SUBARU,,rojo,USD,,gasolina,5000.0,Lima,XV,25000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/194072/194072_6068723.webp,otros,2022.0
11.0,CHEVROLET,,gris,USD,1600.0,gasolina,82000.0,Lima,SONIC,6000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/308341/308341_8123140.webp,otros,2013.0
10.0,AUDI,4.0,rojo,USD,2000.0,gasolina,64000.0,Lima,S3,21000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/203137/203137_3118244.webp,otros,2014.0
2.0,MAZDA,,gris,USD,2000.0,gasolina,19000.0,Lima,CX-3,20000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/737174/737174_5302743.webp,4x2,2022.0
3.0,JAC,,otros,USD,,gas_glp,,Lima,S2,9000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742332/742332_4150855.webp,otros,2021.0
6.0,RENAULT,4.0,otros,USD,1998.0,gasolina,47000.0,Lima,CAPTUR,12300.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/171348/171348_4450796.webp,4x2,2018.0
4.0,SUBARU,4.0,gris,USD,2000.0,gasolina,6900.0,Lima,FORESTER,29000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742352/742352_1423782.webp,otros,2020.0
3.0,CHEVROLET,3.0,gris,USD,1000.0,dual,2700.0,Lima,ONIX,10500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/740433/740433_7354619.webp,delantera,2021.0
11.0,BMW,6.0,blanco,USD,3000.0,gasolina,70800.0,Provincias,X5 35i,17700.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/658322/658322_2432092.webp,4x4,2013.0
11.0,BMW,4.0,gris,USD,2000.0,gasolina,29000.0,Provincias,320i,16300.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/413484/413484_6257205.webp,otros,2013.0
1.0,TOYOTA,4.0,negro,USD,1500.0,gas_gnv,24570.0,Provincias,ETIOS,13500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742268/742268_9187333.webp,4x2,2023.0
10.0,DONGFENG,4.0,blanco,USD,5200.0,gas_gnv,,Lima,SUPERVAN,7000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742050/742050_6381075.webp,4x2,2014.0
10.0,MERCEDES BENZ,,rojo,USD,1600.0,gasolina,28400.0,Provincias,CLA 200 COUPE,17900.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/742276/742276_3994713.webp,delantera,2014.0
1.0,TOYOTA,,otros,USD,2000.0,gasolina,8000.0,Lima,RAV4,25900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/741752/741752_6942318.webp,otros,2023.0
6.0,SUZUKI,4.0,blanco,USD,,gasolina,60000.0,Provincias,VITARA,13600.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742289/742289_6752464.webp,4x4,2018.0
9.0,MITSUBISHI,4.0,gris,USD,2000.0,gasolina,124000.0,Lima,ASX,11500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742294/742294_8683219.webp,4x2,2015.0
11.0,HONDA,6.0,gris,USD,1.0,gasolina,87000.0,Lima,ODYSSEY,13800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/706727/706727_9155881.webp,otros,2013.0
3.0,TOYOTA,,negro,USD,1600.0,gasolina,18400.0,Lima,COROLLA,20500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/172875/172875_2999681.webp,4x2,2021.0
6.0,VOLKSWAGEN,4.0,otros,USD,1400.0,gasolina,84000.0,Lima,TIGUAN,16890.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/443562/443562_3601636.webp,4x2,2018.0
9.0,FORD,4.0,gris,USD,2000.0,gasolina,40690.0,Lima,FUSION,14900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/532662/532662_9147845.webp,otros,2015.0
5.0,KIA,4.0,otros,USD,2400.0,gasolina,56000.0,Lima,SORENTO,21700.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/680572/680572_2016577.webp,4x2,2019.0
10.0,MAZDA,4.0,plata,USD,1600.0,gasolina,95500.0,Lima,3,9900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/272495/272495_3249329.webp,4x2,2014.0
6.0,HONDA,4.0,gris,USD,1500.0,gasolina,48890.0,Lima,CR-V,22000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/661531/661531_6030059.webp,4x2,2018.0
10.0,TOYOTA,4.0,otros,USD,2494.0,gasolina,4794.0,Lima,RAV4,20500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/740413/740413_1564938.webp,4x2,2014.0
4.0,CHEVROLET,4.0,blanco,USD,1451.0,gasolina,52000.0,Lima,CAPTIVA,21500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/726880/726880_9737375.webp,4x2,2020.0
4.0,MAZDA,,gris,USD,2500.0,gasolina,30000.0,Lima,3,21800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/708070/708070_5292410.webp,4x2,2020.0
15.0,SUZUKI,3.0,rojo,USD,800.0,gasolina,120000.0,Lima,ALTO,4500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/706183/706183_8785823.webp,4x2,2009.0
7.0,KIA,4.0,plata,USD,2000.0,gasolina,53000.0,Lima,SPORTAGE,18500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/741534/741534_9794919.webp,4x2,2017.0
10.0,VOLKSWAGEN,,azul,USD,1600.0,gasolina,85500.0,Lima,CROSSFOX,8900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742113/742113_6129105.webp,otros,2014.0
4.0,JEEP,,otros,USD,1747.0,gasolina,31200.0,Lima,RENEGADE,20300.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/740411/740411_1287434.webp,4x2,2020.0
7.0,NISSAN,4.0,negro,USD,1600.0,dual,112000.0,Lima,VERSA,9800.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742247/742247_1441105.webp,delantera,2017.0
5.0,TOYOTA,4.0,blanco,USD,2800.0,diesel,94500.0,Provincias,HILUX,33999.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/57865/57865_3521421.webp,4x4,2019.0
2.0,HYUNDAI,4.0,blanco,USD,1600.0,dual,47000.0,Lima,TUCSON,26000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/742253/742253_7667900.webp,4x2,2022.0
2.0,FORD,4.0,azul,USD,2500.0,otros,30000.0,Lima,ESCAPE SE,31900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/523637/523637_6256923.webp,4x4,2022.0
16.0,SUZUKI,4.0,plata,USD,1300.0,dual,,Lima,SOLIO,3950.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/247184/247184_6898390.webp,delantera,2008.0
6.0,SUBARU,4.0,blanco,USD,1600.0,gasolina,46000.0,Lima,XV,17500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/682682/682682_7457344.webp,otros,2018.0
5.0,NISSAN,4.0,azul,USD,1600.0,gasolina,58000.0,Lima,KICKS,15200.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/666675/666675_8088452.webp,otros,2019.0
2.0,MITSUBISHI,6.0,rojo,USD,2000.0,gasolina,18000.0,Lima,ASX,18500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/661351/661351_3921690.webp,4x2,2022.0
13.0,PEUGEOT,,rojo,USD,1600.0,gasolina,,Lima,3008,8900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/246519/246519_6454808.webp,otros,2011.0
4.0,VOLKSWAGEN,4.0,rojo,USD,2000.0,gasolina,46000.0,Lima,GOL,10900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/742310/742310_7384427.webp,4x2,2020.0
11.0,RENAULT,4.0,blanco,USD,2488.0,gasolina,81983.0,Lima,KOLEOS,12500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/742054/742054_6520947.webp,4x4,2013.0
5.0,HONDA,4.0,gris,USD,1500.0,gasolina,55000.0,Lima,CR-V,25000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/742252/742252_3659907.webp,4x4,2019.0
2.0,JEEP,2.0,otros,USD,2400.0,gasolina,30000.0,Lima,COMPASS,22000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/387033/387033_1820716.webp,4x2,2022.0
2.0,FORD,4.0,azul,USD,2500.0,otros,30000.0,Lima,ESCAPE SE,31900.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/523637/523637_6256923.webp,4x4,2022.0
2.0,MERCEDES BENZ,4.0,gris,USD,1300.0,gasolina,16500.0,Lima,GLB 200,40500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/738500/738500_5239198.webp,4x2,2022.0
5.0,MITSUBISHI,,blanco,USD,2500.0,diesel,,Provincias,L200,16900.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/674333/674333_5765171.webp,4x4,2019.0
5.0,NISSAN,4.0,azul,USD,2500.0,gasolina,7300.0,Lima,X-TRAIL,26000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/138622/138622_3855902.webp,4x4,2019.0
19.0,VOLKSWAGEN,4.0,azul,USD,159900.0,dual,220583.0,Lima,POLO,4800.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/740487/740487_5482147.webp,4x2,2005.0
12.0,BMW,4.0,otros,USD,2000.0,gasolina,77000.0,Lima,318i,10500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/614442/614442_6875935.webp,4x2,2012.0
0.0,NISSAN,4.0,gris,USD,2500.0,diesel,14900.0,Provincias,FRONTIER,30000.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/742304/742304_5304925.webp,4x2,2024.0
7.0,SUZUKI,,blanco,USD,2000.0,gasolina,46000.0,Lima,SWIFT,10500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742310/742310_1535126.webp,otros,2017.0
5.0,TOYOTA,8.0,blanco,USD,2500.0,otros,20000.0,Lima,RAV4,33000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/411233/411233_2490335.webp,4x4,2019.0
7.0,HONDA,4.0,negro,USD,1799.0,gasolina,48000.0,Lima,HRV,15800.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742254/742254_4406685.webp,4x2,2017.0
4.0,MERCEDES BENZ,,otros,USD,1600.0,gasolina,3800.0,Provincias,C-180,29000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/742302/742302_5422885.webp,otros,2020.0
3.0,MAZDA,4.0,blanco,USD,2000.0,gasolina,25000.0,Lima,CX-3,17300.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/662169/662169_5120909.webp,4x2,2021.0
5.0,NISSAN,4.0,plata,USD,1600.0,gas_glp,65000.0,Lima,VERSA DRIVE,8500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/454728/454728_7280741.webp,delantera,2019.0
10.0,AUDI,4.0,negro,USD,1798.0,gasolina,39297.0,Lima,A4,14995.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/126153/126153_5247076.webp,otros,2014.0
2.0,CHANGAN,,negro,USD,1500.0,dual,45800.0,Lima,CS15,10500.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742281/742281_3176141.webp,4x2,2022.0
5.0,SUBARU,4.0,plata,USD,1600.0,gasolina,37400.0,Lima,IMPREZA SPORT,15900.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/740247/740247_4234350.webp,otros,2019.0
7.0,VOLKSWAGEN,,blanco,USD,1600.0,dual,67070.0,Lima,GOL,7900.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/692127/692127_4894268.webp,otros,2017.0
7.0,MERCEDES BENZ,4.0,gris,USD,1991.0,gasolina,46518.0,Lima,GLC 250 4MATIC,31500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/270095/270095_2930812.webp,otros,2017.0
20.0,FORD,10.0,negro,USD,6200.0,gasolina,80000.0,Lima,EXCURSION,21500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/456785/456785_9355840.webp,4x4,2004.0
8.0,BMW,4.0,marron,USD,2000.0,gasolina,88000.0,Lima,X3 20i,19500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/519577/519577_3885684.webp,4x2,2016.0
6.0,VOLKSWAGEN,,negro,USD,1400.0,gasolina,63800.0,Lima,TIGUAN ALLSPACE,20500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/694484/694484_9162409.webp,otros,2018.0
5.0,MAZDA,4.0,gris,USD,2500.0,gasolina,47500.0,Lima,6,19000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/396300/396300_9089931.webp,otros,2019.0
12.0,VOLVO,4.0,gris,USD,2000.0,gasolina,67000.0,Lima,XC-60,13500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/519577/519577_2132150.webp,delantera,2012.0
8.0,TOYOTA,4.0,gris,USD,1800.0,gasolina,98900.0,Lima,COROLLA,13900.0,automatica,cuero,https://cde.neoauto.pe/autos_usados/360x240/352756/352756_7718449.webp,otros,2016.0
1.0,NISSAN,3.0,negro,USD,2400.0,gasolina,13000.0,Lima,X-TRAIL,31000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/432365/432365_5281369.webp,4x2,2023.0
8.0,MAZDA,4.0,plata,USD,1998.0,gasolina,52000.0,Lima,121,15000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/742033/742033_6052799.webp,4x2,2016.0
12.0,CHEVROLET,4.0,blanco,USD,1800.0,gasolina,36000.0,Lima,CRUZE HB,8800.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/656746/656746_1827413.webp,otros,2012.0
6.0,KIA,4.0,negro,USD,2000.0,gasolina,31669.0,Lima,SPORTAGE,16500.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/740303/740303_5699354.webp,4x2,2018.0
4.0,AUDI,,rojo,USD,1200.0,gasolina,18700.0,Lima,A3 SPORTBACK,23700.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/244543/244543_3870302.webp,delantera,2020.0
3.0,TOYOTA,4.0,gris,USD,1987.0,gasolina,47034.0,Lima,RAV4,26000.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/411162/411162_2087651.webp,4x2,2021.0
12.0,KIA,4.0,gris,USD,1600.0,gasolina,96000.0,Lima,SOUL,9000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/128293/128293_4690479.webp,4x2,2012.0
4.0,BMW,6.0,azul,USD,3000.0,gasolina,36500.0,Provincias,X5 40i,55000.0,automatica_secuencial,tela,https://cde.neoauto.pe/autos_usados/360x240/367624/367624_9450476.webp,otros,2020.0
6.0,NISSAN,4.0,otros,USD,4.0,diesel,21000.0,Lima,FRONTIER,24000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/705094/705094_8759708.webp,4x4,2018.0
12.0,GREAT WALL,,blanco,USD,2000.0,gasolina,100000.0,Lima,HAVAL,8000.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/664143/664143_9601217.webp,otros,2012.0
7.0,AUDI,4.0,blanco,USD,2000.0,gasolina,70000.0,Lima,Q5,21500.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/456785/456785_9283181.webp,otros,2017.0
6.0,JEEP,4.0,rojo,USD,2400.0,gasolina,84000.0,Provincias,COMPASS SPORT,17200.0,mecanica,cuero,https://cde.neoauto.pe/autos_usados/360x240/697105/697105_2935639.webp,4x2,2018.0
1.0,TOYOTA,3.0,otros,USD,1200.0,gasolina,2300.0,Lima,RAIZE,14999.0,mecanica,tela,https://cde.neoauto.pe/autos_usados/360x240/310695/310695_7565615.webp,otros,2023.0
6.0,MERCEDES BENZ,4.0,negro,USD,2000.0,gasolina,30000.0,Lima,C-200,25000.0,automatica_secuencial,cuero,https://cde.neoauto.pe/autos_usados/360x240/724735/724735_8695127.webp,4x2,2018.0
0.0,MAZDA,4.0,azul,USD,2500.0,gasolina,9750.0,Lima,CX-9,41500.0,automatica,tela,https://cde.neoauto.pe/autos_usados/360x240/144288/144288_5370311.webp,otros,2024.0
